f01_CPR,f02_WickAsym,f03_BEF,f04_TCS,f05_SPI,f06_LRSlope,f07_RECR,f08_SCM,f09_HLER,f10_EP,f11_KE,f12_MCS,f13_Work,f14_EDR,f15_AI,f16_PPShigh,f16_PPSlow,f17_SCR,f18_RVD,f19_WBER,f20_NCDE,rsi14,rsi6,stoch_k,stoch_d,bb_pct,mom5,mom10,mom20,ll_dist10,hh_dist10,vol_accel,atr_ratio,spread_norm,hour_enc,dow_enc,time,idx,direction,rule,atr,entry_price,label
0.068027,0.188209,0.675737,-0.629768,0.061029,0.476404,1.368503,0.083333,0.493842,-1.252841,-1.794463,-0.111382,-1.579098,2.248825,-0.863946,0.073029,-1.59374,0.543103,2.932584,0.479866,-0.738273,0.1383285302164459,0.1821256038251995,0.4938423645259434,0.7060711445627202,0.8726468308790926,1.125498619160051,1.903037741556821,2.362687940984733,2.99846578692245,1.692543724996359,0.9278708825622992,0.1752784028025813,13.746548020274806,-0.7071067811865471,-0.9510565162951536,2020-04-03 15:00:00,7769,-1,R2b_v_reversal,2.327857142857137,1616.69,0
0.578998,-0.155106,0.00289,0.001673,-0.154658,0.258994,3.271868,1.583333,0.578998,0.0,4.796283,1.575965,0.389574,1.515632,0.157996,0.951833,0.471441,1.0,0.090909,345.0,0.006659,0.1814207649751955,0.0582608695069528,0.5789980732121414,0.5700541571644352,0.7947556483503175,0.7131287297314601,1.184569479930504,1.9185848251771616,1.3964194372984495,1.0264279624587416,0.5263284777073987,0.6222383569383696,5.370843989609609,-0.7071067811865471,-0.9510565162951536,2020-04-03 15:30:00,7775,1,R2d_continuation,3.3514285714285443,1617.36,0
0.606112,-0.606112,0.393888,-0.155148,-0.367372,-0.475322,1.714702,-1.416667,0.256835,0.0,-1.002682,0.166674,-1.544824,0.651093,0.212224,-1.697407,1.380045,0.423741,0.56701,1.538793,-0.507501,-0.1268235294363474,-0.45779601407095,0.2568345323722631,0.2275511382781493,-0.0263370686563146,-1.908981624546196,-1.334363730003971,-0.4760432766500736,-0.4640219817851291,2.9596427957385485,-0.1026333531282999,0.8604190494832311,4.5680920486622805,-0.7071067811865471,-0.9510565162951536,2020-04-03 15:55:00,7780,1,R2b_v_reversal,4.159285714285716,1609.42,1
0.147493,0.289086,0.415929,-0.354583,0.168846,0.184906,1.433404,-0.583333,0.505983,-1.62201,-0.795348,0.242732,-0.939001,1.548639,-0.705015,0.066968,-0.461334,0.579487,1.418605,1.404255,-0.448327,-0.0600243754184017,0.0278858624751212,0.5059829059742319,0.609578076234075,0.5302601714061357,0.6287536539760138,-0.2529896359193924,2.1094871112687965,1.1012490034136515,1.0082381078551448,0.2143337951955213,0.0051768074375251,9.301089555859145,-0.9659258262890684,-0.9510565162951536,2020-04-03 17:35:00,7800,-1,R2b_v_reversal,2.6878571428571343,1615.09,0
0.860262,-0.532751,0.187773,0.161534,-0.432715,0.348158,0.776271,1.416667,0.935614,0.0,0.355902,-0.151178,0.295373,2.419812,0.720524,0.272632,-0.987368,0.460765,0.131805,4.325581,0.154752,0.025129982626503,0.3208802455995362,0.9356136820737404,0.8113354850672755,0.948144907488375,1.1273684210110904,1.98210526308485,2.1552631578153245,2.545789473590395,-0.1547368420995909,0.4100120492180603,-0.000568098170503,26.52631578849672,-0.9659258262890684,-0.9510565162951536,2020-04-03 17:45:00,7802,1,R2d_continuation,2.714285714285682,1619.04,0
0.875989,-0.48285,0.269129,0.235754,-0.352901,-0.10374,1.819928,1.083333,0.57539,1.626609,0.778973,0.277292,0.999891,3.379119,0.751979,-0.362268,0.737709,0.656846,0.40553,2.715686,0.297107,-0.0242463958351246,-0.2732749178681213,0.5753899479969511,0.2713845887593943,0.2619258050534261,-0.032933427427726,-1.5215243471622923,-0.2239473065087619,0.3556810162197411,2.3810868030267662,-0.0860891419698668,0.0111509661613875,13.83203951965753,-1.0,-0.9510565162951536,2020-04-03 18:45:00,7814,1,R2b_v_reversal,3.036428571428538,1613.98,1
0.353535,0.277778,0.015152,-0.009795,0.273569,-0.132769,0.714157,-1.416667,0.176334,0.0,-0.327136,-0.566059,-0.049985,1.937783,-0.292929,-0.927342,-0.024511,0.459397,0.032922,65.0,-0.008977,0.0490318550425561,0.0211111110763644,0.1763341067244471,0.434415747402155,0.5460483337842347,-0.5065655091710259,0.9395973153978452,-0.9477677268360802,2.2958856141460404,1.4502480302879888,0.1494968052848211,-0.21236497359464,25.73679603046323,-0.9659258262890684,-0.9510565162951536,2020-04-03 19:35:00,7824,-1,R2d_continuation,2.447857142857125,1616.28,0
0.221239,0.128319,0.429204,-0.334247,0.073244,-0.063801,1.529611,-0.416667,0.424837,-1.867769,-0.52288,0.043088,-1.578758,2.528037,-0.557522,0.031674,-0.361991,0.738562,1.428571,1.329897,-0.507318,0.044744744698941,-0.1293532338861622,0.4248366012933414,0.5901765583900546,0.6677188037558357,-0.1131221719405833,0.8778280542589515,1.5113122171262594,1.1809954750597478,0.7692307691958844,-0.0594968451204604,-0.2419119304798781,21.26696832482967,-0.8660254037844386,-0.9510565162951536,2020-04-03 20:10:00,7831,-1,R2b_v_reversal,2.2099999999999875,1618.13,0
0.878049,-0.453659,0.302439,0.265556,-0.316454,0.176786,1.053985,0.916667,0.928161,0.0,0.418776,0.715371,1.314647,0.729913,0.756098,0.15625,-0.638393,0.58908,0.317972,2.306452,0.614663,0.0658424381373093,0.1879844960440434,0.928160919513559,0.6482839913379779,0.924687655987617,0.8392857142481961,1.7857142856345722,2.8124999998744307,2.0982142856206427,-0.0446428571408237,0.1174270109262567,-0.2046382575367491,41.07142856959516,-0.8660254037844386,-0.9510565162951536,2020-04-03 20:25:00,7834,1,R2d_continuation,2.2399999999999927,1620.28,0
1.0,-0.792857,0.207143,0.207143,-0.628622,-0.215567,0.900322,0.416667,0.357143,0.707071,0.343706,-0.228912,0.467039,1.148316,1.0,-0.823181,0.017766,0.357143,0.644444,3.827586,0.17602,-0.0090521832467788,-0.1344827586963155,0.3571428571337629,0.2435210863918675,0.4085531903009753,-0.3671742808580573,0.4441624365219217,-0.3671742808580573,0.8113367173801137,1.492385786713646,0.0095890363242989,-0.3383303758117303,31.979695429578364,-0.7071067811865477,-0.9510565162951536,2020-04-03 21:05:00,7842,1,R2b_v_reversal,1.6885714285714195,1618.17,1
0.260073,0.684982,0.205128,0.053348,0.544473,0.113223,1.459893,0.583333,0.574737,2.294118,1.073009,-0.714857,0.634899,0.90376,-0.479853,1.05711,-1.08394,0.574737,3.666667,3.875,0.092277,0.1943521594038481,0.2250755286351946,0.5747368420931672,0.7435606800232039,0.9351398051307052,0.558068225343723,2.006899194986156,2.7205825985507106,3.155231889443404,0.0751245687963267,0.2446752318885465,-0.1746596143504403,9.65887313094939,-0.5000000000000004,-0.9510565162951536,2020-04-03 22:15:00,7856,-1,R2b_v_reversal,1.8635714285714877,1624.02,1
0.045833,0.241667,0.666667,-0.636111,0.080556,-0.321422,0.893023,-1.583333,0.054386,0.0,-0.578768,-0.708296,-1.154842,0.485211,-0.908333,-1.389689,-0.089657,0.421053,4.972973,0.5,-0.134037,0.0759759759275532,-0.1208112875180785,0.0543859649113564,0.2540350877144658,0.4817146481164576,-1.331412103686583,0.2555235350510509,0.4886327249221101,0.6365674031094856,2.416266410394275,0.4206228045751481,0.0088252015256264,17.483189240330045,-0.5000000000000004,-0.9510565162951536,2020-04-03 22:30:00,7859,-1,R2d_continuation,2.230714285714352,1620.65,1
0.7,-0.077778,0.322222,0.225556,-0.052716,-0.109271,0.827586,0.416667,0.25,0.596026,0.147608,-0.151705,0.463962,1.890889,0.4,-0.978008,0.156964,0.357143,0.260563,2.103448,0.322222,-0.0448449288044682,-0.1693333333862375,0.2499999999900342,0.2166666666589792,0.2218713976047483,-0.5735230702543197,-1.1772315652588377,-1.4730487278110571,0.2233721431516058,1.980163863614803,-0.451314093778537,-0.1734447288355981,97.1970676957274,-0.2588190451025215,-0.9510565162951536,2020-04-03 23:40:00,7873,1,R2b_v_reversal,1.6564285714285754,1619.58,0
0.748062,0.205426,0.70155,0.524803,0.061309,-0.232048,0.463196,0.916667,0.429462,0.0,0.40893,-0.596532,0.527992,0.366789,0.496124,-2.338007,-1.254882,0.201091,1.484615,0.425414,0.248907,-0.2248774510040017,-0.1144721233963693,0.4294621979701464,0.2552298787706332,0.1703335860312897,-0.6449674511542075,-2.3765648471876686,-1.8087130695410327,1.931397095575759,2.667501251784355,0.3693091757490201,0.437745683810669,16.124186278853912,0.2588190451025207,0.0,2020-04-06 01:15:00,7880,1,R2d_continuation,2.8528571428571468,1613.86,1
0.117241,0.193103,0.572414,-0.505303,0.082568,0.214877,0.856721,-0.416667,0.693046,-1.0,-0.141348,0.605295,-0.973609,1.432331,-0.765517,0.187009,-0.997381,0.347722,1.480769,0.746988,-0.884488,-0.0462902167193201,0.1224489795283239,0.693045563532536,0.8955721498499088,0.4376070125302645,0.2933473022417144,0.8653745416130701,-2.009429020355865,2.1781037191448736,0.2823467784076595,-0.2584273043077937,0.2835252905649383,59.03614457614839,0.4999999999999999,0.0,2020-04-06 02:00:00,7889,-1,R2b_v_reversal,2.7271428571428618,1614.29,0
0.151832,0.609948,0.086387,-0.073271,0.557256,0.307401,1.958974,-0.583333,0.472313,-1.260726,-1.759375,0.901688,-0.380131,3.310584,-0.696335,1.085233,-0.996843,0.62215,0.062802,10.575758,-0.179011,0.2002652519027118,0.404605262979365,0.4723127035753571,0.6526253094123945,0.9849483189764916,1.232549982401765,3.137846369540697,2.843212907612032,3.511048754650392,0.5057874429776051,0.7272334425005744,-0.0666352380819041,8.839003857861295,0.7071067811865475,0.0,2020-04-06 03:00:00,7901,-1,R2b_v_reversal,2.0364285714285706,1619.07,0
0.362791,0.618605,0.344186,0.124867,0.40569,0.28,1.877729,0.583333,0.634667,0.0,0.962019,1.32604,1.885008,1.920817,-0.274419,1.051613,-1.032258,0.573333,31.666667,1.905405,0.68303,0.0359256127852644,0.1365914786010033,0.6346666666497713,0.6366726712491686,0.8430255107237301,0.5483870967387481,0.9870967741298348,0.1612903225702373,1.980645161162473,0.0322580645140181,0.2159717713950304,-0.2781344599650802,55.48387096416163,0.8660254037844386,0.0,2020-04-06 04:55:00,7924,-1,R2b_v_reversal,1.5500000000000196,1618.98,1
0.040984,0.516393,0.401639,-0.385179,0.30899,0.121985,0.972112,-1.083333,0.553435,-0.924242,-0.485678,0.353512,-1.160102,3.829094,-0.918033,0.492787,-1.001731,0.465649,0.363636,1.489796,-0.461413,0.0772005770839707,0.1127450978589642,0.5534351144826469,0.6349558690403044,0.6926080060042952,0.2504327755134725,-0.3716099249555701,0.4523946912501793,1.171379111272753,0.573571840692277,0.1339046911022212,-0.3170873955122234,14.541257933042896,1.0,0.0,2020-04-06 06:00:00,7937,-1,R2b_v_reversal,1.2378571428571863,1619.1,1
0.4,0.184615,0.015385,-0.009231,0.181775,-0.443151,1.011673,-0.083333,0.313665,0.0,-0.83424,-0.172171,0.327715,2.054945,-0.2,-1.033357,-0.48687,0.403727,0.147059,64.0,-0.02103,-0.0922953451959667,-0.1626016260985558,0.3136645962635453,0.253458618667027,-0.0080518518020509,-0.7750177430031693,-2.09652235607265,-1.6792051098403131,1.0035486159400273,2.2356281048169127,0.6818314554261526,-0.3584373008331813,53.655074515605904,0.9659258262890684,0.0,2020-04-06 07:00:00,7949,-1,R2d_continuation,1.0064285714285657,1617.25,0
0.318436,0.240223,0.122905,-0.083768,0.210699,0.047522,1.950954,-0.416667,0.536122,-2.712121,-0.911541,0.112497,-0.352935,0.798266,-0.363128,0.543103,-0.022629,0.680608,0.702703,7.136364,-0.103513,0.0030395135707792,0.0971731447497026,0.5361216729833862,0.7148055345949897,0.5480187671777779,0.8221982758000105,-0.4676724137579284,-0.2262931034313497,1.2596982757669664,0.8297413792478822,-0.2175738782875618,-0.0073167601616519,49.78448275486676,0.8660254037844387,0.0,2020-04-06 08:00:00,7961,-1,R2b_v_reversal,1.3257142857142494,1617.87,0
0.192308,0.384615,0.230769,-0.186391,0.295858,0.036607,0.768473,-0.916667,0.230769,0.0,-0.201305,-0.012768,-0.582128,0.221233,-0.615385,-0.62638,-0.21964,0.428571,0.692308,3.333333,-0.230769,0.0444078946114825,0.1842105261495991,0.2307692307565992,0.5520972751193605,0.4818338341369981,-0.1382916908660247,0.3091226031126604,-0.6751888436405579,1.212085996415091,1.1388727483093637,-0.192900294679601,-0.0672794477007889,14.642649621121814,0.8660254037844387,0.0,2020-04-06 08:05:00,7962,-1,R2d_continuation,1.2292857142856843,1617.69,0
1.0,-0.142857,0.857143,0.857143,-0.020408,0.405017,0.881559,1.583333,0.959707,0.0,0.657985,-0.604294,0.271873,1.427697,1.0,-0.085842,-0.889632,0.538462,0.167939,0.166667,0.540166,0.1164215685217,0.28268876602771,0.9597069596718392,0.8968142967810834,1.1472979364731066,1.7246376810249655,1.4749163878449338,0.991081382308434,3.1605351168103697,0.0858416945305749,0.3291688639852348,0.0598076513218157,29.65440356513467,0.8660254037844387,0.0,2020-04-06 08:50:00,7971,1,R2d_continuation,1.281428571428494,1619.76,1
0.16,0.515,0.165,-0.1386,0.430025,0.598511,1.937046,0.083333,0.571429,-1.369863,-2.407602,0.75565,-0.97929,3.377442,-0.68,1.272727,-2.106583,0.510204,0.266129,5.060606,-0.306755,0.2107438015706555,0.2927927927070759,0.5714285714212746,0.7698099734061522,1.0591668384967925,1.662225705238026,2.8746081503126564,3.2970219433929406,3.3299373038926743,0.5705329153292086,0.7319748323811222,0.5058357032872811,9.874608149928957,0.7071067811865476,0.0,2020-04-06 09:15:00,7976,-1,R2b_v_reversal,1.8228571428570604,1622.79,0
0.623529,0.317647,0.564706,0.352111,0.13827,0.536501,1.384929,1.583333,0.823934,0.0,1.078514,-0.061167,1.950652,0.451892,0.247059,0.682505,-1.455724,0.467675,1.024752,0.770833,0.786701,0.3145363407806895,0.3284574467424147,0.8239339752293853,0.7243002473702971,1.0864754623261152,2.419006479377269,3.727861770897427,4.544276457687278,4.362850971733956,-0.1295896328238577,0.0968401347576339,0.8072221972983438,7.775377969426748,0.7071067811865476,0.0,2020-04-06 09:40:00,7981,1,R2d_continuation,2.314999999999941,1628.39,0
0.3375,0.291667,0.033333,-0.022083,0.281944,0.265234,0.977597,2.083333,0.693642,-0.710059,-0.277152,0.803459,0.150101,0.920103,-0.325,0.238865,-0.846887,0.462428,0.145455,29.0,-0.050904,0.1270330902480158,0.4274376415971861,0.6936416184837201,0.7964714989286682,0.9082786462721766,0.9306448038709586,0.9709727453719968,2.869488145268789,1.8488810103569824,0.2543762463914461,-0.3483182315162394,0.8643983771674757,5.583868823225751,0.4999999999999999,0.0,2020-04-06 10:40:00,7993,-1,R2b_v_reversal,3.223571428571485,1628.83,0
0.841509,0.143396,0.826415,0.695436,0.024891,0.306175,1.389253,1.416667,0.906459,0.0,0.801099,-0.169991,3.271418,2.341909,0.683019,0.43944,-0.878881,0.5902,3.0,0.210046,0.777886,0.3532608694353978,0.4555555554140267,0.9064587973071898,0.6747164719073817,0.974843894597738,1.485499829338769,2.0061412486246817,4.905493005565795,3.1190719889332583,-0.2388263391219962,0.3513325164854517,-0.0157824043444556,8.597748208391865,0.258819045102521,0.0,2020-04-06 11:50:00,8007,1,R2d_continuation,2.0935714285714084,1635.33,0
0.963087,-0.587248,0.338926,0.326415,-0.388214,-0.064528,1.886076,1.416667,0.629386,0.0,1.183257,-0.693891,1.904539,1.567373,0.926174,-0.103245,0.454277,0.653509,7.2,1.950495,0.167271,-0.0670611440439965,0.0434083600237751,0.629385964898462,0.308509502813067,0.4713654625568094,0.0464601769887099,-0.2839233038202465,1.161504424718806,1.0272861356401932,1.2802359881345158,0.1215303668195406,-0.1796981337874975,9.292035397750448,-0.2588190451025208,0.0,2020-04-06 13:15:00,8024,1,R2b_v_reversal,1.9371428571428493,1634.84,1
0.712707,0.160221,0.585635,0.417387,0.06639,0.307093,1.343228,0.916667,0.852691,0.0,0.708324,-0.079232,2.289494,0.127857,0.425414,0.447158,-1.131047,0.512748,0.826772,0.707547,0.906861,0.1748911464521299,0.2388535030435409,0.8526912181061601,0.6214513927614491,1.1535940482850926,1.0587130107336715,2.216063879610134,1.7162987316862104,3.294504461972214,-0.10521371535246,0.2371826703066968,-0.3408056476119506,11.8365429771457,-0.2588190451025208,0.0,2020-04-06 13:55:00,8032,1,R2d_continuation,1.5207142857142668,1636.98,1
0.020677,0.295113,0.663534,-0.649814,0.099295,0.349739,2.375,-0.416667,0.24602,-1.096907,-3.844478,-0.144416,-2.230417,3.923369,-0.958647,0.458675,-0.828742,0.769899,1.148026,0.507082,-0.858625,0.0919708028592152,0.0191532257750456,0.246020260488459,0.7022389259468625,0.7463664300336875,0.1772151898641403,1.1258376767841458,1.4542069991796007,1.7669396871751704,2.2568875650351177,1.2605216751784931,-0.1062039958355522,9.381980639868514,-0.4999999999999997,0.0,2020-04-06 14:25:00,8038,-1,R2b_v_reversal,1.9185714285714053,1637.36,0
0.36019,0.199052,0.080569,-0.051549,0.183015,0.135467,0.635064,-0.916667,0.234443,0.0,-0.590598,-0.61557,-0.033719,2.26801,-0.279621,-2.029433,-0.442973,0.305355,0.022923,11.411765,-0.042784,0.0855263157295508,0.0130522088044344,0.234442836465482,0.4470532047841937,0.7124162531907416,0.3708609271332317,1.267108167705179,1.3031640911764313,1.7049300955707365,2.724797645187094,1.1257039287804078,-0.0849347536690575,9.27152317833044,-0.4999999999999997,0.0,2020-04-06 14:30:00,8039,-1,R2d_continuation,1.9414285714285597,1637.28,0
0.149425,0.279693,0.421456,-0.35848,0.161815,0.126932,1.153591,-0.583333,0.466346,-0.781437,-0.394438,-0.50419,-0.937517,3.472032,-0.701149,0.170151,-0.527467,0.627404,0.410138,1.372727,-0.322725,0.0694242863668465,0.2482014387843133,0.4663461538349475,0.6528675373823519,0.795715954402236,0.4696159455357571,-0.3607194943970431,1.5279533300403874,1.4701020903729092,0.5853184248707133,-0.3635618257049783,0.3741365718758251,6.125425376553879,-0.7071067811865471,0.0,2020-04-06 15:55:00,8056,-1,R2b_v_reversal,2.9385714285714033,1642.3,0
0.146617,-0.105263,0.81203,-0.692973,-0.019786,-0.307384,0.929258,-2.083333,0.073864,0.0,-0.414517,-0.689298,-0.777304,0.126246,-0.706767,-0.896822,0.225917,0.503788,1.125,0.231481,-0.450598,-0.03021148039565,-0.1707132018509176,0.0738636363622567,0.1276848151819836,0.2854686773530525,-0.4757946210105691,-0.4757946210105691,0.8044009779676293,0.5442542787100313,1.673838630749522,-0.139523621363659,0.3331247269582393,6.161369192943186,-0.8660254037844384,0.0,2020-04-06 16:10:00,8059,-1,R2d_continuation,2.9214285714285455,1639.63,0
0.92399,0.019002,0.866983,0.801084,0.002528,0.57434,1.699294,1.583333,0.956522,0.0,1.210515,0.359609,2.592571,0.881102,0.847981,1.422914,-1.164203,0.572011,1.563559,0.153425,1.136521,0.0942472459711196,0.4121621620882199,0.9565217391174466,0.7180603122478021,1.041334413277145,2.317317845743289,0.6911298838182196,0.2993664202635518,2.601900739080178,0.1293558606076463,0.2359838734669359,0.18143881027571,6.652587116966399,-0.8660254037844384,0.0,2020-04-06 16:45:00,8066,1,R2d_continuation,2.705714285714277,1644.17,1
0.252955,0.177305,0.316785,-0.236653,0.121137,0.556878,0.957014,0.083333,0.760968,-0.829412,-0.87173,0.424139,-0.639976,2.038518,-0.49409,0.20602,-1.838573,0.31997,0.452899,2.156716,-0.40957,0.1119402984601033,0.3983739836960138,0.7609682299488524,0.8060723275624805,0.9833311524083403,2.8468227423860952,2.375473801486581,1.9415830545659385,3.155852842710829,0.7803790412242484,0.5154284713877832,0.362658596996146,5.618729096814588,-0.9659258262890684,0.0,2020-04-06 17:00:00,8069,-1,R2b_v_reversal,3.203571428571422,1647.24,0
0.8175,-0.675,0.04,-0.0073,-0.648,-0.146405,1.04918,-1.416667,0.445504,0.0,-0.489283,1.008717,-0.081162,1.05647,0.635,-0.826002,0.625685,0.544959,0.063333,24.0,-0.045171,0.1142581887915266,-0.0026785714552112,0.4455040871873934,0.542882798575499,0.5924026190939413,-0.3313902137349371,-0.2052640876119332,1.6767355590470163,0.4698816463406337,1.0436318671354694,0.0066220576917299,0.4912752101618685,4.451510333753158,-0.9659258262890684,0.0,2020-04-06 17:50:00,8079,1,R2b_v_reversal,4.043571428571454,1646.41,1
0.235426,0.201794,0.327354,-0.250287,0.135736,0.133379,1.803842,-0.416667,0.415094,-2.805031,-0.998269,0.798844,-1.141697,1.747709,-0.529148,0.576601,-0.22177,0.765009,1.730337,2.054795,-0.316289,0.0242774566049763,-0.0777080063192104,0.4150943396155392,0.6705841652585475,0.4550301158051106,-0.0316813758758626,0.614618691992312,-0.4118578863865748,1.064494229429994,0.8649015614118432,-0.1033528326687553,0.0162732507538039,5.702647657660466,-1.0,0.0,2020-04-06 18:45:00,8090,-1,R2b_v_reversal,3.156428571428575,1647.66,0
0.716216,-0.400901,0.031532,0.022583,-0.38826,0.226012,0.738155,1.583333,0.800373,0.0,0.309242,0.140033,0.070914,1.906223,0.432432,-0.15587,-0.956478,0.414179,0.033333,30.714286,0.033147,0.07427785414003,0.0357142856701311,0.800373134313434,0.6225830069397852,0.8749437960332446,0.7297570849943849,0.6943319837810964,0.1629554655812876,1.587044534356769,0.4782388663797957,-0.0108004864893417,-0.1071025115283813,6.376518218397706,-0.9659258262890684,0.0,2020-04-06 19:10:00,8095,1,R2d_continuation,2.8228571428570928,1649.72,1
