time,cid,rule,direction,bars,pnl_R,exit
2025-05-22 15:15:00,0,RL,1,60,0.1498512528497128,max
2025-05-22 16:20:00,0,RL,1,60,-0.39359211588987597,max
2025-05-22 16:35:00,0,RL,1,60,-0.9031150004600349,max
2025-05-22 16:45:00,0,RL,1,32,-2.083891348129663,hard_sl
2025-05-26 01:35:00,1,RL,-1,60,0.09202899291534608,max
2025-05-26 14:05:00,3,RL,-1,59,-1.5367267448398654,hard_sl
2025-05-26 15:05:00,3,RL,-1,47,-1.5438829651287331,hard_sl
2025-05-26 16:45:00,3,RL,-1,27,-0.8783544782603844,hard_sl
2025-05-27 09:10:00,2,RL,-1,60,1.1617408017011628,max
2025-05-27 13:00:00,2,RL,-1,60,-0.6225911651348817,max
2025-05-27 13:05:00,2,RL,-1,60,-0.74424691004635,max
2025-05-27 16:15:00,2,RL,-1,60,-1.1188034799676958,max
2025-05-27 23:15:00,3,RL,-1,60,1.7207847306704924,max
2025-05-27 23:25:00,3,RL,-1,59,1.9955835897645253,ml_exit
2025-05-27 23:45:00,3,RL,-1,60,1.954077512088936,max
2025-05-28 00:15:00,3,RL,-1,60,0.7046014496457348,max
2025-05-28 00:40:00,3,RL,-1,60,0.7227782491796164,max
2025-05-28 00:55:00,3,RL,-1,60,0.1874929715693513,max
2025-05-28 01:00:00,3,RL,-1,60,0.5614770438676632,max
2025-05-28 05:20:00,3,RL,-1,28,-1.607287076888478,hard_sl
2025-05-28 06:50:00,3,RL,-1,11,-1.7418240183199343,hard_sl
2025-05-28 09:45:00,3,RL,-1,59,2.807671468149735,ml_exit
2025-05-28 10:35:00,3,RL,-1,59,2.918736007033546,ml_exit
2025-05-28 14:05:00,4,RL,-1,60,0.7947698252859765,max
2025-05-28 17:20:00,4,RL,-1,60,5.048999662635335,max
2025-05-28 22:25:00,4,RL,-1,60,1.5829559279062493,max
2025-05-29 01:50:00,0,RL,1,60,1.3582506108345513,max
2025-05-29 01:55:00,0,RL,1,60,1.1603095576433502,max
2025-05-29 02:40:00,0,RL,1,60,1.4641626711103413,ml_exit
2025-05-29 03:00:00,0,RL,1,58,1.921731396383061,ml_exit
2025-05-29 03:35:00,0,RL,1,60,0.5152478608012792,max
2025-05-30 07:20:00,0,RL,1,60,0.6225911651348817,max
2025-05-30 12:10:00,0,RL,1,20,-3.0671560158255113,hard_sl
2025-05-30 14:25:00,0,RL,-1,60,-1.4040504206835134,max
2025-05-30 14:40:00,0,RL,1,60,2.1593179099747473,max
2025-06-03 03:15:00,2,RL,-1,60,0.4522731222589563,max
2025-06-03 16:10:00,2,RL,-1,60,-0.8372777738021518,max
2025-06-04 14:25:00,0,RL,1,60,0.5410102538413203,max
2025-06-04 14:50:00,0,RL,-1,60,1.0805892636248933,max
2025-06-04 16:10:00,2,RL,-1,60,-0.37398407229824676,max
2025-06-04 16:40:00,2,RL,-1,60,-0.06440598260013548,max
2025-06-05 11:15:00,2,RL,-1,60,6.948689900528564,max
2025-06-05 17:00:00,3,RL,-1,60,-1.1182309823445968,max
2025-06-06 01:30:00,3,RL,-1,60,0.041506077675654444,max
2025-06-06 07:15:00,3,RL,-1,60,0.41892513571262546,max
2025-06-06 08:30:00,3,RL,-1,60,1.4246603351155334,max
2025-06-06 09:05:00,3,RL,-1,59,2.595274849974926,ml_exit
2025-06-06 10:55:00,3,RL,-1,60,4.09292863203734,max
2025-06-06 11:10:00,3,RL,-1,60,4.628643282864962,max
2025-06-06 11:35:00,3,RL,-1,60,5.584714313462892,max
2025-06-08 22:05:00,2,RL,-1,60,1.5171187012482361,max
2025-06-10 02:00:00,2,RL,-1,50,-2.332498440966298,hard_sl
2025-06-10 04:35:00,0,RL,1,60,3.3777359763640136,max
2025-06-10 05:00:00,0,RL,1,60,2.724659312798426,max
2025-06-10 15:15:00,2,RL,-1,60,-0.1316744533158962,max
2025-06-10 15:25:00,2,RL,1,60,-0.24188024576499378,max
2025-06-11 11:35:00,0,RL,1,60,-0.7428156659885373,max
2025-06-11 15:15:00,0,RL,1,22,-2.0023104368361664,hard_sl
2025-06-12 01:55:00,0,RL,1,60,0.575360111228107,max
2025-06-12 02:00:00,0,RL,1,59,0.1970823067564875,ml_exit
2025-06-12 04:40:00,0,RL,1,19,-1.0304957216026234,hard_sl
2025-06-12 05:25:00,0,RL,1,10,-1.1922263001318685,hard_sl
2025-06-12 09:50:00,0,RL,1,60,2.8214114111043718,max
2025-06-12 10:10:00,0,RL,1,60,1.8902440271118344,max
2025-06-12 10:30:00,0,RL,1,59,0.9207193023707525,ml_exit
2025-06-12 11:20:00,0,RL,1,60,0.8591758078861771,max
2025-06-12 12:05:00,0,RL,1,60,-0.06454910700594278,max
2025-06-12 12:50:00,0,RL,1,60,-0.8029279164153652,max
2025-06-12 13:40:00,0,RL,1,60,-2.0896163243608483,max
2025-06-15 22:00:00,3,RL,-1,59,0.3678297228497697,ml_exit
2025-06-15 22:25:00,3,RL,-1,60,1.4398315221280475,max
2025-06-15 23:30:00,3,RL,-1,60,2.1115143584448735,max
2025-06-16 08:20:00,3,RL,-1,60,-0.01431244057786574,max
2025-06-16 09:10:00,3,RL,-1,60,2.9125816575850694,max
2025-06-16 09:30:00,3,RL,-1,60,3.3720110001328933,max
2025-06-16 11:05:00,3,RL,-1,60,2.2169970455033714,max
2025-06-16 12:55:00,3,RL,-1,59,3.2317490824703166,ml_exit
2025-06-16 13:05:00,3,RL,-1,59,3.2689614279726635,ml_exit
2025-06-16 15:35:00,3,RL,-1,60,2.7265199300734655,max
2025-06-17 22:25:00,2,RL,-1,60,1.073862416553317,max
2025-06-18 04:45:00,2,RL,-1,60,2.2527781469479056,max
2025-06-18 08:10:00,3,RL,-1,60,-0.7084658086018158,max
2025-06-18 10:30:00,2,RL,1,60,0.9804021795802235,max
2025-06-18 14:25:00,2,RL,1,60,-2.4678941288324023,max
2025-06-18 18:40:00,3,RL,-1,60,0.810084136704233,max
2025-06-18 19:00:00,3,RL,-1,60,-0.9331711256734488,max
2025-06-18 20:15:00,3,RL,1,59,1.8334236380179887,ml_exit
2025-06-18 22:00:00,3,RL,1,59,0.7861823609392962,ml_exit
2025-06-18 22:20:00,3,RL,-1,60,0.40074833617880884,max
2025-06-18 22:45:00,3,RL,-1,60,0.1607287076888543,max
2025-06-19 05:20:00,3,RL,-1,60,-0.43223570544997025,max
2025-06-19 06:00:00,3,RL,-1,50,-2.089616324360783,hard_sl
2025-06-19 06:50:00,3,RL,-1,44,-3.10479773454515,hard_sl
2025-06-19 07:50:00,2,RL,-1,60,-0.3120112045963146,max
2025-06-20 13:30:00,0,RL,1,60,0.8143778688776058,max
2025-06-23 00:30:00,2,RL,1,60,-1.8438717196397734,hard_sl
2025-06-23 01:30:00,2,RL,1,60,0.2075303883782722,max
2025-06-23 02:15:00,2,RL,1,40,-2.010897901182847,hard_sl
2025-06-23 14:20:00,3,RL,1,60,-0.021468660866733526,max
2025-06-23 15:25:00,3,RL,1,54,-1.6855761268491223,hard_sl
2025-06-23 20:35:00,3,RL,-1,59,3.055706063363206,ml_exit
2025-06-23 22:20:00,3,RL,-1,60,-0.06154349448464044,max
2025-06-24 00:00:00,3,RL,-1,59,-1.838146743408588,ml_exit
2025-06-24 00:30:00,3,RL,-1,59,1.5385873621149697,ml_exit
2025-06-24 06:55:00,3,RL,-1,59,0.4150607767565444,ml_exit
2025-06-24 15:00:00,2,RL,-1,22,-2.711778116278308,hard_sl
2025-06-24 15:30:00,2,RL,-1,60,-1.709334778208317,max
2025-06-26 06:30:00,3,RL,-1,9,-1.3615424721674032,hard_sl
2025-06-26 12:30:00,3,RL,-1,60,0.05252665692060325,max
